ISO3v10,Continent,Country,GeoRegion,GeoSubregion,ElevationZone,Income Group,Lending Category,UrbanRuralDesignation,Population1990,Population2000,Population2010,Population2100,LandArea,PercentofCountryPopulation1990,PercentofCountryPopulation2000,PercentofCountryPopulation2010,PercentofCountryPopulation2100,PercentofCountryLandArea
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 10m ,Upper middle income,IBRD,Urban,1547,1537,2015,1813,10,4,4,4,4,4
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 12m ,Upper middle income,IBRD,Rural,1335,1323,1748,1561,9,3,3,3,3,4
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 12m ,Upper middle income,IBRD,Urban,1814,1804,2364,2127,12,4,4,4,4,4
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 1m,Upper middle income,IBRD,Rural,298,296,390,349,2,1,1,1,1,1
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 1m,Upper middle income,IBRD,Urban,209,207,272,245,1,1,1,1,1,0
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 20m ,Upper middle income,IBRD,Rural,1727,1711,2260,2018,13,4,4,4,4,5
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 20m ,Upper middle income,IBRD,Urban,2962,2945,3859,3473,20,7,7,7,7,8
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 3m,Upper middle income,IBRD,Rural,371,367,485,433,3,1,1,1,1,1
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 3m,Upper middle income,IBRD,Urban,454,451,591,532,3,1,1,1,1,1
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 5m,Upper middle income,IBRD,Rural,783,776,1025,915,5,2,2,2,2,2
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 5m,Upper middle income,IBRD,Urban,799,794,1041,937,5,2,2,2,2,2
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 7m,Upper middle income,IBRD,Rural,999,991,1308,1168,7,2,2,2,2,3
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 7m,Upper middle income,IBRD,Urban,1124,1117,1464,1317,7,3,3,3,3,3
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 9m,Upper middle income,IBRD,Rural,1172,1162,1534,1370,8,3,3,3,3,3
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Elevations Less Than or Equal To 9m,Upper middle income,IBRD,Urban,1389,1381,1810,1628,9,3,3,3,3,3
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Total National Population,Upper middle income,IBRD,Rural,5187,5142,6791,6064,36,13,13,13,13,14
KNA,North America,Saint Kitts and Nevis,Americas,Caribbean,Total National Population,Upper middle income,IBRD,Urban,35502,35294,46260,41622,231,87,87,87,87,86
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations > 20m or Non-Contiguous,High income: OECD,IBRD,Rural,6189302,5404068,5384284,4036089,70448,14,12,11,10,71
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations > 20m or Non-Contiguous,High income: OECD,IBRD,Urban,28602454,32666320,34001344,29189898,18357,67,70,70,72,19
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 10m ,High income: OECD,IBRD,Rural,973150,912775,909433,627922,4239,2,2,2,2,4
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 10m ,High income: OECD,IBRD,Urban,2616757,2940544,3060720,2431366,1841,6,6,6,6,2
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 12m ,High income: OECD,IBRD,Rural,1097266,1029173,1025406,716048,4796,3,2,2,2,5
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 12m ,High income: OECD,IBRD,Urban,3225754,3653464,3802775,3051255,2212,8,8,8,8,2
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 1m,High income: OECD,IBRD,Rural,170755,170817,170192,105864,695,0,0,0,0,1
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 1m,High income: OECD,IBRD,Urban,143799,147813,153854,124314,106,0,0,0,0,0
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 20m ,High income: OECD,IBRD,Rural,1400135,1289632,1284910,893836,6707,3,3,3,2,7
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 20m ,High income: OECD,IBRD,Urban,6675490,7417655,7720803,6409409,3565,16,16,16,16,4
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 3m,High income: OECD,IBRD,Rural,315794,306348,305227,193702,1417,1,1,1,0,1
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 3m,High income: OECD,IBRD,Urban,331565,359932,374642,307542,301,1,1,1,1,0
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 5m,High income: OECD,IBRD,Rural,526463,493484,491677,319550,2290,1,1,1,1,2
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 5m,High income: OECD,IBRD,Urban,896432,942495,981013,778628,630,2,2,2,2,1
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 7m,High income: OECD,IBRD,Rural,735891,685117,682609,454880,3221,2,1,1,1,3
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 7m,High income: OECD,IBRD,Urban,1552919,1686843,1755782,1353763,1158,4,4,4,3,1
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 9m,High income: OECD,IBRD,Rural,899137,841293,838213,572478,3943,2,2,2,1,4
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Elevations Less Than or Equal To 9m,High income: OECD,IBRD,Urban,2233379,2496777,2598817,2041027,1622,5,5,5,5,2
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Total National Population,High income: OECD,IBRD,Rural,7589437,6693700,6669195,4929925,77155,18,14,14,12,78
KOR,Asia,Republic of Korea,Asia,Eastern Asia,Total National Population,High income: OECD,IBRD,Urban,35277944,40083976,41722148,35599308,21922,82,86,86,88,22
KWT,Asia,Kuwait,Asia,Western Asia,Elevations > 20m or Non-Contiguous,High income: nonOECD,Not Defined,Rural,9877,10506,13121,47250,11713,0,0,0,1,67
KWT,Asia,Kuwait,Asia,Western Asia,Elevations > 20m or Non-Contiguous,High income: nonOECD,Not Defined,Urban,1329278,1348448,1708326,4669335,3218,62,60,61,54,19
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 10m ,High income: nonOECD,Not Defined,Rural,311565,356056,444695,1773844,1375,15,16,16,21,8
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 10m ,High income: nonOECD,Not Defined,Urban,221627,233018,295206,1028823,444,10,10,10,12,3
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 12m ,High income: nonOECD,Not Defined,Rural,315720,360702,450498,1795904,1426,15,16,16,21,8
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 12m ,High income: nonOECD,Not Defined,Urban,284509,298732,378459,1303449,512,13,13,13,15,3
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 1m,High income: nonOECD,Not Defined,Rural,104726,119829,149660,608286,407,5,5,5,7,2
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 1m,High income: nonOECD,Not Defined,Urban,4931,5221,6615,20939,13,0,0,0,0,0
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 20m ,High income: nonOECD,Not Defined,Rural,318964,364359,455065,1812551,1710,15,16,16,21,10
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 20m ,High income: nonOECD,Not Defined,Urban,484884,506384,641529,2083394,724,23,23,23,24,4
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 3m,High income: nonOECD,Not Defined,Rural,224553,257036,321025,1294262,932,10,12,11,15,5
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 3m,High income: nonOECD,Not Defined,Urban,33698,35295,44715,167495,135,2,2,2,2,1
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 5m,High income: nonOECD,Not Defined,Rural,276564,316493,395283,1583501,1180,13,14,14,18,7
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 5m,High income: nonOECD,Not Defined,Urban,71379,75111,95157,342418,241,3,3,3,4,1
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 7m,High income: nonOECD,Not Defined,Rural,296121,338753,423084,1690446,1284,14,15,15,20,7
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 7m,High income: nonOECD,Not Defined,Urban,114237,120349,152468,543816,328,5,5,5,6,2
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 9m,High income: nonOECD,Not Defined,Rural,308000,352074,439722,1754709,1349,14,16,16,20,8
KWT,Asia,Kuwait,Asia,Western Asia,Elevations Less Than or Equal To 9m,High income: nonOECD,Not Defined,Urban,182898,192627,244036,864152,406,9,9,9,10,2
KWT,Asia,Kuwait,Asia,Western Asia,Total National Population,High income: nonOECD,Not Defined,Rural,328841,374865,468186,1859801,13423,15,17,17,22,77
KWT,Asia,Kuwait,Asia,Western Asia,Total National Population,High income: nonOECD,Not Defined,Urban,1814162,1854832,2349856,6752729,3942,85,83,83,78,23
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations > 20m or Non-Contiguous,Lower middle income,IDA,Rural,3851031,4846921,5360800,11976848,227856,88,87,85,91,100
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations > 20m or Non-Contiguous,Lower middle income,IDA,Urban,534566,751191,927237,1213748,1019,12,13,15,9,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 10m ,Lower middle income,IDA,Rural,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 10m ,Lower middle income,IDA,Urban,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 12m ,Lower middle income,IDA,Rural,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 12m ,Lower middle income,IDA,Urban,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 1m,Lower middle income,IDA,Rural,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 1m,Lower middle income,IDA,Urban,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 20m ,Lower middle income,IDA,Rural,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 20m ,Lower middle income,IDA,Urban,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 3m,Lower middle income,IDA,Rural,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 3m,Lower middle income,IDA,Urban,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 5m,Lower middle income,IDA,Rural,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 5m,Lower middle income,IDA,Urban,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 7m,Lower middle income,IDA,Rural,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 7m,Lower middle income,IDA,Urban,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 9m,Lower middle income,IDA,Rural,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Elevations Less Than or Equal To 9m,Lower middle income,IDA,Urban,0,0,0,0,0,0,0,0,0,0
LAO,Asia,Laos,Asia,South-Eastern Asia,Total National Population,Lower middle income,IDA,Rural,3851031,4846921,5360800,11976848,227856,88,87,85,91,100
LAO,Asia,Laos,Asia,South-Eastern Asia,Total National Population,Lower middle income,IDA,Urban,534566,751191,927237,1213748,1019,12,13,15,9,0
LBN,Asia,Lebanon,Asia,Western Asia,Elevations > 20m or Non-Contiguous,Upper middle income,IBRD,Rural,774827,965086,1194003,1905162,7951,28,28,28,33,76
LBN,Asia,Lebanon,Asia,Western Asia,Elevations > 20m or Non-Contiguous,Upper middle income,IBRD,Urban,1663659,2057769,2595688,3238543,2257,61,61,61,56,22
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 10m ,Upper middle income,IBRD,Rural,80076,99158,122678,182511,78,3,3,3,3,1
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 10m ,Upper middle income,IBRD,Urban,112751,139554,176035,235648,27,4,4,4,4,0
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 12m ,Upper middle income,IBRD,Rural,88131,109139,135027,199807,91,3,3,3,3,1
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 12m ,Upper middle income,IBRD,Urban,130031,160929,202997,270792,33,5,5,5,5,0
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 1m,Upper middle income,IBRD,Rural,21104,26146,32348,45867,6,1,1,1,1,0
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 1m,Upper middle income,IBRD,Urban,18652,23109,29150,35288,3,1,1,1,1,0
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 20m ,Upper middle income,IBRD,Rural,110672,137084,169600,248656,131,4,4,4,4,1
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 20m ,Upper middle income,IBRD,Urban,192270,237919,300113,396870,60,7,7,7,7,1
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 3m,Upper middle income,IBRD,Rural,38445,47624,58920,87417,18,1,1,1,2,0
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 3m,Upper middle income,IBRD,Urban,40587,50283,63428,78795,6,1,1,1,1,0
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 5m,Upper middle income,IBRD,Rural,52902,65516,81056,120823,35,2,2,2,2,0
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 5m,Upper middle income,IBRD,Urban,60650,75125,94763,121585,10,2,2,2,2,0
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 7m,Upper middle income,IBRD,Rural,64597,79988,98960,147579,54,2,2,2,3,1
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 7m,Upper middle income,IBRD,Urban,83262,103075,130019,170923,17,3,3,3,3,0
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 9m,Upper middle income,IBRD,Rural,75075,92964,115015,171400,71,3,3,3,3,1
LBN,Asia,Lebanon,Asia,Western Asia,Elevations Less Than or Equal To 9m,Upper middle income,IBRD,Urban,104692,129587,163462,218112,24,4,4,4,4,0
LBN,Asia,Lebanon,Asia,Western Asia,Total National Population,Upper middle income,IBRD,Rural,885499,1102170,1363603,2153818,8082,32,32,32,37,78
LBN,Asia,Lebanon,Asia,Western Asia,Total National Population,Upper middle income,IBRD,Urban,1855929,2295688,2895802,3635412,2317,68,68,68,63,22
LBR,Africa,Liberia,Africa,Western Africa,Elevations > 20m or Non-Contiguous,Low income,IDA,Rural,1523627,2151423,2882435,9005864,91978,71,70,70,59,96
LBR,Africa,Liberia,Africa,Western Africa,Elevations > 20m or Non-Contiguous,Low income,IDA,Urban,110534,186822,257247,1251386,280,5,6,6,8,0
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 10m ,Low income,IDA,Rural,114942,165097,221194,689967,994,5,5,5,4,1
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 10m ,Low income,IDA,Urban,200552,289831,399086,2862635,106,9,9,10,19,0
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 12m ,Low income,IDA,Rural,143426,205912,275878,827532,1561,7,7,7,5,2
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 12m ,Low income,IDA,Urban,222873,322560,444153,3179555,121,10,11,11,21,0
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 1m,Low income,IDA,Rural,10711,15564,20853,98367,50,1,1,1,1,0
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 1m,Low income,IDA,Urban,8568,12505,17219,96270,6,0,0,0,1,0
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 20m ,Low income,IDA,Rural,234628,334334,447934,1225087,3656,11,11,11,8,4
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 20m ,Low income,IDA,Urban,267225,392862,540956,3852801,154,13,13,13,25,0
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 3m,Low income,IDA,Rural,29865,43084,57723,209362,115,1,1,1,1,0
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 3m,Low income,IDA,Urban,34263,49708,68447,449785,20,2,2,2,3,0
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 5m,Low income,IDA,Rural,41590,59924,80284,274400,242,2,2,2,2,0
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 5m,Low income,IDA,Urban,91825,132852,182932,1304035,47,4,4,4,9,0
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 7m,Low income,IDA,Rural,62401,89840,120366,415720,424,3,3,3,3,0
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 7m,Low income,IDA,Urban,149960,216811,298542,2136406,79,7,7,7,14,0
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 9m,Low income,IDA,Rural,98019,140913,188793,608967,764,5,5,5,4,1
LBR,Africa,Liberia,Africa,Western Africa,Elevations Less Than or Equal To 9m,Low income,IDA,Urban,188120,271872,374358,2688439,99,9,9,9,18,0
LBR,Africa,Liberia,Africa,Western Africa,Total National Population,Low income,IDA,Rural,1758254,2485757,3330369,10230951,95634,82,81,81,67,100
LBR,Africa,Liberia,Africa,Western Africa,Total National Population,Low income,IDA,Urban,377758,579683,798203,5104187,434,18,19,19,33,0
LBY,Africa,Libya,Africa,Northern Africa,Elevations > 20m or Non-Contiguous,Upper middle income,IBRD,Rural,1153392,1306508,1565524,1888186,1583409,27,25,24,16,98
LBY,Africa,Libya,Africa,Northern Africa,Elevations > 20m or Non-Contiguous,Upper middle income,IBRD,Urban,2413699,3041174,3693902,7285388,7580,56,57,58,61,0
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 10m ,Upper middle income,IBRD,Rural,35857,38816,46512,50885,10359,1,1,1,0,1
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 10m ,Upper middle income,IBRD,Urban,406962,514265,624642,1625268,1579,9,10,10,14,0
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 12m ,Upper middle income,IBRD,Rural,38789,42072,50413,55829,11348,1,1,1,0,1
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 12m ,Upper middle income,IBRD,Urban,468316,591418,718354,1859758,1772,11,11,11,15,0
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 1m,Upper middle income,IBRD,Rural,20696,22086,26464,28597,3048,0,0,0,0,0
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 1m,Upper middle income,IBRD,Urban,80408,101601,123408,298890,272,2,2,2,2,0
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 20m ,Upper middle income,IBRD,Rural,53695,58594,70211,77139,23466,1,1,1,1,1
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 20m ,Upper middle income,IBRD,Urban,713111,899973,1093135,2755346,2503,16,17,17,23,0
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 3m,Upper middle income,IBRD,Rural,25036,26908,32242,34232,4747,1,1,1,0,0
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 3m,Upper middle income,IBRD,Urban,174826,222011,269661,715297,766,4,4,4,6,0
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 5m,Upper middle income,IBRD,Rural,28345,30541,36595,38908,7553,1,1,1,0,0
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 5m,Upper middle income,IBRD,Urban,233216,296033,359571,937707,1003,5,6,6,8,0
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 7m,Upper middle income,IBRD,Rural,31180,33658,40330,43246,8646,1,1,1,0,1
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 7m,Upper middle income,IBRD,Urban,292507,370861,450459,1144507,1217,7,7,7,10,0
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 9m,Upper middle income,IBRD,Rural,34317,37089,44442,48412,9843,1,1,1,0,1
LBY,Africa,Libya,Africa,Northern Africa,Elevations Less Than or Equal To 9m,Upper middle income,IBRD,Urban,370036,467849,568264,1490841,1466,9,9,9,12,0
